,index,Sold Date,Property Type,Zipcode,Price,Beds,Baths,SQFT,Lot Size,Year Built,Price per SQFT,HOA,Latitude,Longitude,Mobile/Manufactured Home,Multi-Family (2-4 Unit),Multi-Family (5+ Unit),Single Family Residential,Townhouse
9630,11753,2020-11-13,Townhouse,95111,885000.0,3.0,3.5,1953.0,435.0,2017.0,453.1490015360983,197.0,37.291927,-121.853093,0,0,0,0,1
9631,11756,2019-09-24,Single Family Residential,95070,2460000.0,5.0,3.0,2799.0,11800.0,1985.0,878.8853161843516,0.0,37.2895701,-121.9975608,0,0,0,1,0
9632,11757,2020-08-18,Single Family Residential,95125,1570000.0,3.0,2.5,1854.0,6816.0,1961.0,846.8176914778857,0.0,37.2781802,-121.907886,0,0,0,1,0
9633,11758,2019-09-09,Single Family Residential,95125,2198000.0,4.0,3.5,3125.0,10185.0,1952.0,703.36,0.0,37.2871794,-121.9079749,0,0,0,1,0
9634,11759,2019-08-14,Single Family Residential,95125,1250000.0,3.0,2.0,1554.0,7015.0,1959.0,804.3758043758044,0.0,37.2800414,-121.909642,0,0,0,1,0
9635,11760,2020-11-25,Condo/Co-op,95032,850000.0,2.0,2.5,1334.0,0.0,1980.0,637.1814092953523,415.0,37.257669,-121.950216,0,0,0,0,0
9636,11761,2020-12-11,Single Family Residential,95124,1525000.0,3.0,2.0,1300.0,6379.0,1958.0,1173.076923076923,0.0,37.2495537,-121.9473555,0,0,0,1,0
9637,11762,2021-02-05,Townhouse,95008,810000.0,2.0,2.5,1188.0,714.0,1984.0,681.8181818181819,355.0,37.260654,-121.946892,0,0,0,0,1
9638,11763,2019-11-08,Townhouse,95008,850000.0,2.0,2.5,1412.0,894.0,1989.0,601.9830028328612,330.0,37.2613033,-121.9458667,0,0,0,0,1
9639,11764,2019-05-07,Single Family Residential,95124,1485000.0,4.0,2.5,2161.0,6100.0,1976.0,687.1818602498843,0.0,37.2557103,-121.9459556,0,0,0,1,0
9640,11765,2021-02-09,Single Family Residential,95124,1641000.0,3.0,2.0,1080.0,6441.0,1959.0,1519.4444444444443,0.0,37.2480671,-121.9491108,0,0,0,1,0
9641,11766,2019-09-30,Townhouse,95008,845000.0,3.0,2.5,1356.0,714.0,1984.0,623.1563421828909,330.0,37.260597,-121.94689,0,0,0,0,1
9642,11767,2020-11-17,Condo/Co-op,95111,500000.0,2.0,1.0,880.0,0.0,1987.0,568.1818181818181,312.0,37.28611,-121.842892,0,0,0,0,0
9643,11768,2021-01-11,Condo/Co-op,95111,525000.0,2.0,2.0,1012.0,0.0,1987.0,518.7747035573123,312.0,37.286267,-121.843186,0,0,0,0,0
9644,11769,2020-11-13,Townhouse,95111,835000.0,3.0,2.5,1560.0,2697.0,2008.0,535.2564102564103,240.0,37.2940043,-121.8445976,0,0,0,0,1
9645,11770,2021-03-24,Mobile/Manufactured Home,95111,129000.0,2.0,1.0,800.0,0.0,1967.0,161.25,0.0,37.2957573,-121.8408934,1,0,0,0,0
9646,11771,2021-01-21,Townhouse,95111,1000000.0,4.0,3.5,2126.0,1501.0,2015.0,470.36688617121354,191.0,37.2911071,-121.8553271,0,0,0,0,1
9647,11772,2020-08-27,Mobile/Manufactured Home,95111,350000.0,3.0,2.0,1800.0,0.0,2004.0,194.44444444444446,0.0,37.294024,-121.8547085,1,0,0,0,0
9648,11773,2021-03-18,Townhouse,95111,980000.0,3.0,3.5,1856.0,988.0,2015.0,528.0172413793103,191.0,37.2909063,-121.8565931,0,0,0,0,1
9649,11774,2020-11-24,Mobile/Manufactured Home,95136,225000.0,2.0,2.0,1440.0,0.0,1977.0,156.25,0.0,37.2822164,-121.8647994,1,0,0,0,0
9650,11775,2021-03-25,Mobile/Manufactured Home,95136,272000.0,3.0,2.0,1440.0,0.0,2005.0,188.88888888888889,0.0,37.2805232,-121.8645627,1,0,0,0,0
9651,11776,2021-02-26,Single Family Residential,95136,1485000.0,5.0,3.0,2137.0,7212.0,1966.0,694.8993916705662,0.0,37.2734255,-121.8650892,0,0,0,1,0
9652,11777,2020-10-31,Single Family Residential,95136,1070000.0,5.0,2.5,2137.0,6401.0,1967.0,500.70191857744504,0.0,37.2718986,-121.8649114,0,0,0,1,0
9653,11778,2020-07-07,Condo/Co-op,95136,690000.0,2.0,2.5,1285.0,1039.0,1997.0,536.964980544747,315.0,37.276656,-121.857147,0,0,0,0,0
9654,11779,2020-09-11,Single Family Residential,95136,1170000.0,3.0,2.0,1698.0,6681.0,1973.0,689.0459363957597,0.0,37.2602531,-121.8493892,0,0,0,1,0
9655,11780,2020-11-20,Single Family Residential,95123,1425000.0,4.0,2.5,2321.0,6001.0,1981.0,613.9595002154244,0.0,37.2404702,-121.8630435,0,0,0,1,0
9656,11781,2019-10-30,Single Family Residential,95123,1300000.0,4.0,2.5,2362.0,9171.0,1988.0,550.381033022862,0.0,37.242021,-121.8633326,0,0,0,1,0
9657,11783,2020-12-28,Single Family Residential,95118,950000.0,4.0,2.0,1252.0,6149.0,1960.0,758.7859424920127,0.0,37.241736,-121.8911028,0,0,0,1,0
9658,11784,2021-03-12,Single Family Residential,95118,1215000.0,3.0,2.0,1427.0,6573.0,1959.0,851.4365802382621,0.0,37.2406689,-121.8932814,0,0,0,1,0
9659,11785,2020-10-23,Single Family Residential,95008,1700000.0,4.0,2.5,2366.0,11476.0,1950.0,718.5122569737954,0.0,37.270893,-121.981502,0,0,0,1,0
9660,11786,2019-09-26,Single Family Residential,95008,1465000.0,4.0,3.0,2058.0,8866.0,1991.0,711.8561710398445,0.0,37.268667,-121.9805913,0,0,0,1,0
9661,11787,2019-10-21,Single Family Residential,95130,1355000.0,3.0,2.0,1127.0,6300.0,1960.0,1202.307009760426,0.0,37.2749871,-121.9916306,0,0,0,1,0
9662,11788,2020-01-31,Single Family Residential,95070,2195000.0,4.0,3.0,2100.0,10443.0,2015.0,1045.2380952380952,0.0,37.2743446,-121.9944514,0,0,0,1,0
9663,11789,2021-03-23,Single Family Residential,95070,2050000.0,3.0,2.0,1804.0,8792.0,1958.0,1136.3636363636363,0.0,37.2704505,-121.9949622,0,0,0,1,0
9664,11790,2021-04-01,Single Family Residential,95130,1874000.0,4.0,2.0,1799.0,5520.0,1965.0,1041.6898276820457,0.0,37.2798854,-121.9890319,0,0,0,1,0
9665,11791,2020-02-19,Single Family Residential,95130,1592000.0,4.0,2.0,1673.0,6708.0,1960.0,951.5839808726838,0.0,37.2724478,-121.9900759,0,0,0,1,0
9666,11792,2020-10-28,Single Family Residential,95125,2670000.0,5.0,5.5,4256.0,9541.0,2015.0,627.3496240601504,0.0,37.2837474,-121.8883238,0,0,0,1,0
9667,11793,2020-01-21,Single Family Residential,95125,1090000.0,3.0,2.5,1889.0,2662.0,1999.0,577.0248808893595,120.0,37.2812017,-121.8756733,0,0,0,1,0
9668,11794,2020-08-07,Single Family Residential,95120,1410000.0,4.0,3.0,2082.0,8288.0,1980.0,677.2334293948127,0.0,37.2275406,-121.8835884,0,0,0,1,0
9669,11795,2020-07-13,Single Family Residential,95123,1351000.0,5.0,2.5,2339.0,6199.0,1964.0,577.5972637879436,0.0,37.2418038,-121.8402262,0,0,0,1,0
9670,11796,2020-12-15,Single Family Residential,95123,1075000.0,4.0,2.0,1739.0,6062.0,1966.0,618.1713628522139,0.0,37.2411698,-121.8457419,0,0,0,1,0
9671,11797,2021-02-24,Single Family Residential,95123,1200000.0,4.0,2.0,1516.0,6314.0,1965.0,791.5567282321899,0.0,37.2438038,-121.8458086,0,0,0,1,0
9672,11798,2021-04-08,Single Family Residential,95123,1420000.0,4.0,3.0,1896.0,7114.0,1970.0,748.9451476793249,0.0,37.2364393,-121.84205,0,0,0,1,0
9673,11799,2021-04-16,Single Family Residential,95123,1300000.0,4.0,2.0,1340.0,8712.0,1971.0,970.1492537313433,0.0,37.2379429,-121.8421834,0,0,0,1,0
9674,11800,2021-04-20,Single Family Residential,95123,1200000.0,4.0,2.0,1967.0,6468.0,1969.0,610.0660904931368,0.0,37.2364142,-121.8435178,0,0,0,1,0
9675,11801,2020-06-18,Single Family Residential,95118,1055000.0,4.0,2.0,1449.0,5781.0,1956.0,728.088336783989,0.0,37.2760899,-121.8853225,0,0,0,1,0
9676,11802,2020-09-03,Single Family Residential,95118,1325000.0,3.0,2.0,1284.0,6186.0,1957.0,1031.9314641744547,0.0,37.2741434,-121.8883016,0,0,0,1,0
9677,11803,2020-11-25,Single Family Residential,95125,1975000.0,4.0,2.5,2367.0,9074.0,1959.0,834.3895226024504,0.0,37.2781247,-121.8818774,0,0,0,1,0
9678,11804,2019-07-15,Single Family Residential,95125,2825000.0,5.0,4.0,3700.0,10640.0,1959.0,763.5135135135135,0.0,37.2792521,-121.8853355,0,0,0,1,0
9679,11805,2019-06-21,Single Family Residential,95125,1335000.0,4.0,3.0,2396.0,12865.0,1964.0,557.178631051753,0.0,37.2794107,-121.8812095,0,0,0,1,0
9680,11806,2020-12-24,Single Family Residential,95118,984888.0,3.0,2.0,1176.0,5995.0,1956.0,837.4897959183673,0.0,37.2744484,-121.8831437,0,0,0,1,0
9681,11807,2021-04-19,Townhouse,95125,1002000.0,3.0,2.5,1712.0,1712.0,1999.0,585.2803738317757,358.0,37.2789252,-121.8750311,0,0,0,0,1
9682,11808,2020-01-10,Single Family Residential,95136,1010000.0,5.0,2.5,2137.0,6648.0,1966.0,472.6251754796444,0.0,37.2716283,-121.868435,0,0,0,1,0
9683,11809,2021-04-16,Single Family Residential,95123,1500000.0,4.0,2.0,1846.0,6090.0,1972.0,812.5677139761647,0.0,37.2452766,-121.8542818,0,0,0,1,0
9684,11812,2019-06-18,Single Family Residential,95129,2100000.0,4.0,2.5,1851.0,8140.0,1957.0,1134.52188006483,0.0,37.2974902,-122.020723,0,0,0,1,0
9685,11815,2019-07-19,Single Family Residential,95123,1125001.0,4.0,3.0,2016.0,7361.0,1968.0,558.0362103174604,0.0,37.2305725,-121.8298167,0,0,0,1,0
9686,11816,2019-07-11,Single Family Residential,95008,1600000.0,4.0,3.0,2112.0,7993.0,1963.0,757.5757575757576,0.0,37.281857,-121.9290226,0,0,0,1,0
9687,11817,2019-05-28,Single Family Residential,95124,1220000.0,3.0,2.5,1560.0,6068.0,1957.0,782.0512820512821,0.0,37.2695927,-121.9251556,0,0,0,1,0
9688,11818,2019-05-09,Single Family Residential,95111,755000.0,4.0,2.0,1220.0,6104.0,1973.0,618.8524590163935,0.0,37.2807362,-121.8218088,0,0,0,1,0
9689,11819,2020-05-28,Condo/Co-op,95123,605000.0,2.0,2.0,995.0,0.0,1982.0,608.0402010050251,479.0,37.2484465,-121.8058579,0,0,0,0,0
9690,11820,2020-05-21,Single Family Residential,95123,1251000.0,3.0,2.5,2709.0,6009.0,1975.0,461.7940199335548,0.0,37.2277097,-121.8051237,0,0,0,1,0
9691,11821,2020-09-11,Single Family Residential,95111,1161000.0,4.0,2.5,2087.0,6534.0,1980.0,556.3009103977,0.0,37.2754972,-121.8038333,0,0,0,1,0
9692,11822,2020-09-18,Condo/Co-op,95123,580000.0,2.0,1.0,924.0,0.0,1984.0,627.7056277056278,473.0,37.251175,-121.806526,0,0,0,0,0
9693,11823,2020-08-14,Condo/Co-op,95123,475000.0,1.0,1.0,690.0,723.0,1984.0,688.4057971014493,452.0,37.250422,-121.806578,0,0,0,0,0
9694,11824,2020-04-20,Single Family Residential,95111,785000.0,3.0,2.0,1472.0,5713.0,1960.0,533.2880434782609,0.0,37.2618015,-121.8064586,0,0,0,1,0
9695,11825,2020-06-08,Single Family Residential,95111,760000.0,3.0,1.0,960.0,5872.0,1963.0,791.6666666666666,0.0,37.2682617,-121.8102853,0,0,0,1,0
9696,11826,2019-10-25,Condo/Co-op,95123,400375.0,1.0,1.0,552.0,726.0,1985.0,725.3170289855072,379.0,37.249138,-121.807096,0,0,0,0,0
9697,11828,2020-08-06,Single Family Residential,95123,1068000.0,4.0,2.0,1473.0,5400.0,1971.0,725.050916496945,0.0,37.2297656,-121.8060582,0,0,0,1,0
9698,11830,2019-07-12,Condo/Co-op,95123,785000.0,3.0,2.5,1378.0,696.0,1998.0,569.66618287373,271.0,37.24024,-121.804739,0,0,0,0,0
9699,11832,2019-12-10,Single Family Residential,95123,962000.0,4.0,2.0,1475.0,5557.0,1969.0,652.2033898305085,0.0,37.2284263,-121.8080827,0,0,0,1,0
9700,11833,2019-10-08,Townhouse,95119,605000.0,2.0,1.5,992.0,771.0,1980.0,609.8790322580645,377.0,37.2352149,-121.801414,0,0,0,0,1
9701,11834,2019-05-29,Mobile/Manufactured Home,95123,275000.0,2.0,2.0,1800.0,0.0,1977.0,152.77777777777777,0.0,37.252171,-121.809116,1,0,0,0,0
9702,11835,2019-04-30,Single Family Residential,95123,1050000.0,3.0,2.0,1330.0,6767.0,1968.0,789.4736842105264,0.0,37.2377138,-121.8059247,0,0,0,1,0
9703,11836,2019-07-26,Mobile/Manufactured Home,95111,315000.0,3.0,2.0,1620.0,0.0,2018.0,194.44444444444446,0.0,37.2589185,-121.8013836,1,0,0,0,0
9704,11838,2019-07-25,Single Family Residential,95123,980000.0,4.0,3.0,1889.0,6677.0,1965.0,518.7930121757544,0.0,37.2310361,-121.805146,0,0,0,1,0
9705,11839,2020-01-14,Condo/Co-op,95111,585001.0,3.0,2.75,1640.0,0.0,1990.0,356.7079268292683,544.0,37.2768,-121.808895,0,0,0,0,0
9706,11840,2019-05-15,Single Family Residential,95111,1210000.0,4.0,2.0,1772.0,9964.0,1983.0,682.8442437923251,0.0,37.274202,-121.802058,0,0,0,1,0
9707,11841,2021-02-18,Single Family Residential,95123,1705000.0,5.0,3.0,2595.0,4473.0,1999.0,657.0327552986513,0.0,37.2396075,-121.808283,0,0,0,1,0
9708,11842,2021-01-22,Single Family Residential,95032,2200000.0,4.0,3.0,2056.0,8004.0,1962.0,1070.0389105058366,0.0,37.2376029,-121.9336006,0,0,0,1,0
9709,11843,2019-06-25,Single Family Residential,95123,1045000.0,3.0,2.0,1495.0,6041.0,1968.0,698.9966555183946,0.0,37.2340875,-121.8416051,0,0,0,1,0
9710,11844,2021-04-01,Single Family Residential,95123,1487000.0,4.0,2.5,2124.0,7287.0,1971.0,700.0941619585687,0.0,37.233235,-121.8459643,0,0,0,1,0
9711,11845,2020-09-10,Townhouse,95123,702500.0,3.0,1.5,1260.0,1154.0,1984.0,557.5396825396825,425.0,37.256558,-121.841926,0,0,0,0,1
9712,11846,2020-02-20,Condo/Co-op,95123,538000.0,2.0,1.5,950.0,0.0,1970.0,566.3157894736842,275.0,37.2534446,-121.8407933,0,0,0,0,0
9713,11847,2021-04-15,Condo/Co-op,95123,740000.0,3.0,1.5,1260.0,1100.0,1984.0,587.3015873015873,433.0,37.2552702,-121.8413531,0,0,0,0,0
9714,11848,2021-01-19,Single Family Residential,95123,1045000.0,3.0,2.0,1520.0,7200.0,1977.0,687.5,0.0,37.2529403,-121.8427617,0,0,0,1,0
9715,11849,2019-09-20,Mobile/Manufactured Home,95136,260000.0,3.0,2.0,1536.0,0.0,1971.0,169.27083333333334,0.0,37.278857,-121.8449013,1,0,0,0,0
9716,11850,2021-03-15,Single Family Residential,95136,1138000.0,4.0,2.0,1581.0,5607.0,1971.0,719.797596457938,34.0,37.2731312,-121.8445854,0,0,0,1,0
9717,11851,2021-04-08,Single Family Residential,95136,1375000.0,4.0,2.5,2209.0,5767.0,1972.0,622.4535989135355,35.0,37.2706863,-121.843073,0,0,0,1,0
9718,11856,2021-03-12,Condo/Co-op,95125,700000.0,2.0,2.0,1163.0,0.0,1979.0,601.8916595012897,458.0,37.2929179,-121.8788749,0,0,0,0,0
9719,11857,2021-03-22,Condo/Co-op,95125,700000.0,2.0,1.5,1076.0,0.0,1980.0,650.5576208178438,415.0,37.2965159,-121.87793,0,0,0,0,0
9720,11858,2021-03-17,Condo/Co-op,95125,689000.0,2.0,2.0,1163.0,0.0,1979.0,592.4333619948409,458.0,37.293798,-121.879424,0,0,0,0,0
9721,11860,2021-04-13,Single Family Residential,95120,1950000.0,4.0,2.5,2372.0,13800.0,1971.0,822.0910623946037,0.0,37.2216834,-121.8927701,0,0,0,1,0
9722,11862,2020-09-16,Single Family Residential,95123,1130000.0,4.0,2.5,1852.0,6065.0,1975.0,610.1511879049676,0.0,37.2493626,-121.8494337,0,0,0,1,0
9723,11864,2020-12-11,Townhouse,95120,1074950.0,3.0,2.5,1673.0,2689.0,1989.0,642.5283921099821,415.0,37.2038076,-121.8386475,0,0,0,0,1
9724,11865,2020-05-08,Single Family Residential,95120,1680000.0,5.0,3.0,3146.0,9020.0,1977.0,534.0114431023522,0.0,37.2108591,-121.8286156,0,0,0,1,0
9725,11866,2019-10-28,Single Family Residential,95120,1330000.0,3.0,2.0,1762.0,8050.0,1979.0,754.8240635641316,0.0,37.2036882,-121.8354664,0,0,0,1,0
9726,11867,2020-02-07,Townhouse,95136,695000.0,3.0,1.5,1296.0,1353.0,1977.0,536.2654320987655,360.0,37.2595095,-121.8306175,0,0,0,0,1
9727,11868,2020-07-10,Townhouse,95136,689000.0,3.0,2.5,1482.0,2068.0,1981.0,464.9122807017544,385.0,37.2753604,-121.841798,0,0,0,0,1
9728,11869,2021-01-04,Single Family Residential,95136,960000.0,3.0,2.0,1260.0,6154.0,1968.0,761.9047619047619,0.0,37.2683632,-121.8475656,0,0,0,1,0
9729,11870,2020-04-24,Townhouse,95136,665000.0,3.0,2.0,1175.0,2312.0,1973.0,565.9574468085107,400.0,37.274434,-121.841716,0,0,0,0,1
9730,11871,2019-05-23,Condo/Co-op,95136,925000.0,4.0,2.5,1878.0,824.0,2004.0,492.54526091586797,330.0,37.2755408,-121.8477232,0,0,0,0,0
9731,11872,2020-12-09,Single Family Residential,95136,930000.0,3.0,2.0,1442.0,6001.0,1973.0,644.9375866851595,0.0,37.2672906,-121.8363116,0,0,0,1,0
9732,11873,2020-12-23,Single Family Residential,95136,1105000.0,3.0,2.0,1442.0,5565.0,1971.0,766.2968099861304,33.0,37.2722185,-121.8393365,0,0,0,1,0
9733,11874,2019-06-10,Townhouse,95136,775000.0,3.0,2.5,1482.0,4555.0,1981.0,522.9419703103914,385.0,37.27536,-121.841798,0,0,0,0,1
9734,11875,2020-12-28,Condo/Co-op,95120,1010001.0,3.0,2.5,1672.0,0.0,1989.0,604.0675837320574,415.0,37.203333,-121.839087,0,0,0,0,0
9735,11876,2021-01-04,Single Family Residential,95123,908000.0,3.0,2.0,1228.0,6428.0,1971.0,739.413680781759,0.0,37.238978,-121.8403596,0,0,0,1,0
9736,11877,2019-07-16,Condo/Co-op,95123,512000.0,2.0,1.5,950.0,779.0,1970.0,538.9473684210526,240.0,37.2533314,-121.8393476,0,0,0,0,0
9737,11878,2020-11-25,Single Family Residential,95123,910000.0,5.0,3.0,1800.0,4645.0,1978.0,505.55555555555554,0.0,37.2567229,-121.8284821,0,0,0,1,0
9738,11879,2019-10-03,Condo/Co-op,95123,475000.0,2.0,1.0,997.0,1026.0,1979.0,476.4292878635908,415.0,37.2539244,-121.8290017,0,0,0,0,0
9739,11880,2020-08-12,Townhouse,95123,565000.0,2.0,1.5,950.0,779.0,1970.0,594.7368421052631,270.0,37.2542347,-121.8404486,0,0,0,0,1
9740,11881,2021-02-02,Single Family Residential,95123,1125000.0,4.0,2.5,1908.0,6156.0,1968.0,589.622641509434,0.0,37.2572816,-121.8317741,0,0,0,1,0
9741,11882,2019-07-29,Condo/Co-op,95123,485000.0,2.0,1.0,997.0,1035.0,1979.0,486.4593781344032,425.0,37.2537514,-121.8285614,0,0,0,0,0
9742,11883,2019-10-15,Single Family Residential,95136,850000.0,3.0,2.0,1123.0,5372.0,1985.0,756.9011576135351,0.0,37.2585988,-121.8361782,0,0,0,1,0
9743,11884,2021-04-06,Condo/Co-op,95123,625000.0,2.0,2.0,1122.0,0.0,1986.0,557.0409982174688,420.0,37.255284,-121.828729,0,0,0,0,0
9744,11885,2020-06-30,Townhouse,95135,739950.0,2.0,2.0,1509.0,1929.0,1989.0,490.35785288270375,850.0,37.2891093,-121.7435455,0,0,0,0,1
9745,11886,2020-05-12,Single Family Residential,95135,1700000.0,4.0,3.0,2652.0,12815.0,1988.0,641.025641025641,0.0,37.2814484,-121.7461944,0,0,0,1,0
9746,11887,2020-10-09,Condo/Co-op,95135,708000.0,2.0,2.0,1415.0,0.0,1992.0,500.35335689045934,990.0,37.286279,-121.743682,0,0,0,0,0
9747,11888,2020-07-31,Single Family Residential,95135,2051000.0,4.0,3.0,2983.0,15944.0,1996.0,687.5628561850486,0.0,37.2829994,-121.741119,0,0,0,1,0
9748,11889,2019-10-31,Townhouse,95135,759000.0,3.0,2.0,1572.0,2037.0,1988.0,482.82442748091603,989.0,37.2890574,-121.7428739,0,0,0,0,1
9749,11890,2021-04-01,Condo/Co-op,95135,598000.0,2.0,2.0,1386.0,0.0,1981.0,431.4574314574315,866.0,37.291239,-121.747368,0,0,0,0,0
9750,11891,2021-04-06,Condo/Co-op,95135,865000.0,2.0,2.5,1751.0,0.0,1988.0,494.0034266133638,1061.0,37.2896654,-121.7409567,0,0,0,0,0
9751,11892,2020-12-30,Single Family Residential,95119,1190000.0,3.0,2.0,1694.0,6362.0,1970.0,702.4793388429752,0.0,37.2280728,-121.79836,0,0,0,1,0
9752,11893,2021-02-12,Single Family Residential,95119,1350000.0,5.0,3.5,2656.0,6236.0,1969.0,508.2831325301205,0.0,37.2292691,-121.7828731,0,0,0,1,0
9753,11894,2020-05-01,Single Family Residential,95119,950000.0,3.0,2.0,1406.0,6010.0,1970.0,675.6756756756756,0.0,37.2276185,-121.7832292,0,0,0,1,0
9754,11895,2021-02-10,Single Family Residential,95119,935000.0,3.0,2.0,1137.0,5960.0,1970.0,822.3394898856641,0.0,37.2323168,-121.7891928,0,0,0,1,0
9755,11896,2021-01-21,Single Family Residential,95119,925000.0,4.0,2.0,1308.0,5883.0,1970.0,707.1865443425077,0.0,37.2286557,-121.7842973,0,0,0,1,0
9756,11897,2021-01-25,Single Family Residential,95119,980000.0,4.0,2.0,1788.0,6651.0,1970.0,548.0984340044743,0.0,37.2290347,-121.7849204,0,0,0,1,0
9757,11898,2019-06-18,Single Family Residential,95119,831000.0,4.0,2.0,1408.0,6044.0,1970.0,590.1988636363636,0.0,37.2322661,-121.7915069,0,0,0,1,0
9758,11899,2019-10-10,Single Family Residential,95119,1275000.0,5.0,3.0,2563.0,6986.0,1975.0,497.4639094810769,33.0,37.2346944,-121.793465,0,0,0,1,0
9759,11900,2020-06-10,Single Family Residential,95119,1250000.0,4.0,2.5,2256.0,6000.0,1974.0,554.0780141843971,0.0,37.2285147,-121.7883027,0,0,0,1,0
9760,11901,2020-08-14,Single Family Residential,95123,953000.0,4.0,2.0,1362.0,5079.0,1977.0,699.7063142437592,0.0,37.2573878,-121.8218533,0,0,0,1,0
9761,11902,2021-01-22,Single Family Residential,95136,1190000.0,4.0,3.5,2508.0,2235.0,2017.0,474.481658692185,170.0,37.2620265,-121.81926,0,0,0,1,0
9762,11903,2020-11-24,Townhouse,95136,750000.0,3.0,2.5,1360.0,7083.0,1985.0,551.4705882352941,370.0,37.262916,-121.822945,0,0,0,0,1
9763,11905,2021-02-12,Single Family Residential,95136,1385000.0,4.0,2.5,2261.0,5936.0,1984.0,612.5608137992039,0.0,37.2615724,-121.8251677,0,0,0,1,0
9764,11906,2020-01-17,Single Family Residential,95123,1000000.0,4.0,2.0,1887.0,6840.0,1977.0,529.9417064122946,0.0,37.2568937,-121.8199179,0,0,0,1,0
9765,11907,2019-09-11,Single Family Residential,95123,1360000.0,4.0,3.0,2773.0,7285.0,2009.0,490.4435629282366,0.0,37.2316873,-121.8067479,0,0,0,1,0
9766,11908,2020-05-22,Condo/Co-op,95123,680000.0,2.0,2.0,1261.0,0.0,2019.0,539.2545598731166,630.0,37.2422684,-121.7990794,0,0,0,0,0
9767,11909,2020-08-21,Townhouse,95139,790000.0,3.0,2.5,1655.0,1852.0,1982.0,477.34138972809666,450.0,37.2275263,-121.7606188,0,0,0,0,1
9768,11910,2020-03-17,Townhouse,95139,780000.0,3.0,2.5,1655.0,1946.0,1982.0,471.2990936555891,450.0,37.2269311,-121.7606862,0,0,0,0,1
9769,11911,2019-12-19,Townhouse,95139,725000.0,3.0,2.5,1624.0,1872.0,1982.0,446.42857142857144,450.0,37.2269289,-121.761096,0,0,0,0,1
9770,11912,2020-01-06,Single Family Residential,95139,960000.0,4.0,2.0,1734.0,6075.0,1972.0,553.6332179930796,0.0,37.230785,-121.7637786,0,0,0,1,0
9771,11913,2021-03-31,Single Family Residential,95138,1250000.0,4.0,2.5,1693.0,4605.0,1992.0,738.3343177790904,0.0,37.2331555,-121.7623986,0,0,0,1,0
9772,11914,2021-03-30,Single Family Residential,95139,1150000.0,3.0,2.0,1271.0,6080.0,1977.0,904.7993705743509,0.0,37.2316768,-121.7660932,0,0,0,1,0
9773,11915,2021-03-23,Single Family Residential,95139,1235000.0,4.0,2.0,2345.0,6322.0,1972.0,526.6524520255864,53.0,37.226662,-121.767573,0,0,0,1,0
9774,11916,2021-04-02,Single Family Residential,95139,1425000.0,4.0,2.5,2345.0,6500.0,1972.0,607.6759061833689,0.0,37.2323091,-121.7681408,0,0,0,1,0
9775,11919,2020-10-20,Single Family Residential,95121,1035000.0,4.0,3.0,1690.0,5376.0,1973.0,612.4260355029586,0.0,37.2972952,-121.8092174,0,0,0,1,0
9776,11921,2020-12-18,Single Family Residential,95121,1060000.0,4.0,3.0,1854.0,7922.0,1973.0,571.7367853290183,0.0,37.297641,-121.8124655,0,0,0,1,0
9777,11923,2021-01-08,Single Family Residential,95121,1975000.0,5.0,4.0,3305.0,5644.0,2001.0,597.5794251134645,27.0,37.2965768,-121.8028099,0,0,0,1,0
9778,11924,2021-02-05,Single Family Residential,95121,815000.0,2.0,2.0,1206.0,3614.0,1976.0,675.787728026534,0.0,37.2948049,-121.8140227,0,0,0,1,0
9779,11925,2019-10-29,Single Family Residential,95121,850000.0,4.0,2.5,1861.0,8043.0,1975.0,456.74368619022033,0.0,37.2935362,-121.8185165,0,0,0,1,0
9780,11926,2021-03-05,Single Family Residential,95121,1644562.0,5.0,3.0,3513.0,6108.0,2020.0,468.13606604042127,409.0,37.2950823,-121.8081952,0,0,0,1,0
9781,11928,2020-10-20,Single Family Residential,95123,1530000.0,5.0,3.0,2735.0,4304.0,1998.0,559.4149908592321,0.0,37.2400199,-121.8128882,0,0,0,1,0
9782,11929,2019-08-30,Single Family Residential,95123,1505000.0,5.0,4.0,2952.0,4185.0,1998.0,509.8238482384824,0.0,37.2399683,-121.8099738,0,0,0,1,0
