SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-17-2019,Townhouse,1291 Mokelumne Pl,SAN JOSE,CA,95120,1070000,3,2.5,SAN JOSE,2334,4542,1989,494,458,708,Sold,,,http://www.redfin.com/CA/San-Jose/1291-Mokelumne-Pl-95120/home/614901,MLSListings,ML81775723,N,Y,37.236453,-121.883603
PAST SALE,April-3-2020,Single Family Residential,1512 Via Campo Aureo,SAN JOSE,CA,95120,2020000,5,4.0,SAN JOSE,3360,6857,1997,386,601,42,Sold,,,http://www.redfin.com/CA/San-Jose/1512-Via-Campo-Aureo-95120/home/1269844,MLSListings,ML81784048,N,Y,37.222812,-121.9013731
PAST SALE,,Single Family Residential,6273 Culvert Dr,San Jose,CA,95123,750000,4,2.0,,1930,6162,1967,,389,,,,,http://www.redfin.com/CA/San-Jose/6273-Culvert-Dr-95123/home/985682,,,N,Y,37.2317423,-121.828927
PAST SALE,,Single Family Residential,1170 Via Jose,San Jose,CA,95120,234000,2,1.0,,,13504,1980,,,,,,,http://www.redfin.com/CA/San-Jose/1170-Via-Jose-95120/home/114488747,,,N,Y,37.2244076,-121.8703591
PAST SALE,,Single Family Residential,6474 Camelia Dr,San Jose,CA,95120,1400000,4,3.0,,1882,8331,1965,,744,,,,,http://www.redfin.com/CA/San-Jose/6474-Camelia-Dr-95120/home/929454,,,N,Y,37.2203348,-121.8722047
PAST SALE,,Single Family Residential,1108 Grimley Ln,San Jose,CA,95120,2025000,5,3.0,,3525,16117,1984,,574,,,,,http://www.redfin.com/CA/San-Jose/1108-Grimley-Ln-95120/home/1340827,,,N,Y,37.1989642,-121.8356444
PAST SALE,,Single Family Residential,6178 Hancock Ave,San Jose,CA,95123,1160000,3,2.0,,1680,9798,1968,,690,,,,,http://www.redfin.com/CA/San-Jose/6178-Hancock-Ave-95123/home/751835,,,N,Y,37.2349619,-121.8425837
PAST SALE,August-18-2020,Single Family Residential,1337 Rimrock Dr,SAN JOSE,CA,95120,2800000,4,5.5,SAN JOSE,4631,23439,2000,249,605,,Sold,,,http://www.redfin.com/CA/San-Jose/1337-Rimrock-Dr-95120/home/602307,MLSListings,ML81791235,N,Y,37.2052738,-121.8663567
PAST SALE,July-8-2020,Single Family Residential,890 Furlong Dr,SAN JOSE,CA,95123,932418,3,1.0,SAN JOSE,1369,6095,1971,290,681,,Sold,,,http://www.redfin.com/CA/San-Jose/890-Furlong-Dr-95123/home/1157102,MLSListings,ML81795504,N,Y,37.2437634,-121.8619761
PAST SALE,October-7-2020,Condo/Co-op,5967 Lake Hennessy Ct,SAN JOSE,CA,95123,650000,2,2.0,SAN JOSE,982,,1995,199,662,436,Sold,,,http://www.redfin.com/CA/San-Jose/5967-Lake-Hennessy-Ct-95123/home/961252,MLSListings,ML81805163,N,Y,37.243044,-121.864963
PAST SALE,June-29-2020,Single Family Residential,501 Hillbright Pl,SAN JOSE,CA,95123,830000,4,2.0,SAN JOSE,1572,7492,1976,299,528,,Sold,,,http://www.redfin.com/CA/San-Jose/501-Hillbright-Pl-95123/home/1512075,MLSListings,ML81790194,N,Y,37.245956,-121.8299947
PAST SALE,June-30-2020,Single Family Residential,714 Natoma Dr,SAN JOSE,CA,95123,1250000,5,3.0,SAN JOSE,2772,7375,1965,298,451,,Sold,,,http://www.redfin.com/CA/San-Jose/714-Natoma-Dr-95123/home/1720057,MLSListings,ML81792346,N,Y,37.2453157,-121.8447188
PAST SALE,September-16-2020,Single Family Residential,668 Pronto Dr,SAN JOSE,CA,95123,1192000,4,2.0,SAN JOSE,1572,6056,1974,220,758,,Sold,,,http://www.redfin.com/CA/San-Jose/668-Pronto-Dr-95123/home/999034,MLSListings,ML81805589,N,Y,37.244554,-121.8503455
PAST SALE,May-30-2019,Single Family Residential,6023 Buffett Pl,SAN JOSE,CA,95123,1050000,3,2.5,SAN JOSE,1538,2309,1994,695,683,117,Sold,,,http://www.redfin.com/CA/San-Jose/6023-Buffett-Pl-95123/home/1733281,MLSListings,ML81746845,N,Y,37.2395761,-121.8682912
PAST SALE,June-25-2020,Condo/Co-op,5971 Lake Hennessy Ct,SAN JOSE,CA,95123,670000,2,2.0,SAN JOSE,982,,1995,303,682,436,Sold,,,http://www.redfin.com/CA/San-Jose/5971-Lake-Hennessy-Ct-95123/home/1001078,MLSListings,ML81787539,N,Y,37.243015,-121.864837
PAST SALE,October-19-2020,Single Family Residential,6044 Sanford Dr,SAN JOSE,CA,95123,1290000,4,2.0,SAN JOSE,1791,6027,1968,187,720,,Sold,,,http://www.redfin.com/CA/San-Jose/6044-Sanford-Dr-95123/home/1089096,MLSListings,ML81806800,N,Y,37.2385422,-121.8555272
PAST SALE,November-5-2020,Single Family Residential,6114 Heathercreek Way,SAN JOSE,CA,95123,1015000,4,2.0,SAN JOSE,1794,5975,1976,170,566,,Sold,,,http://www.redfin.com/CA/San-Jose/6114-Heathercreek-Way-95123/home/1654714,MLSListings,ML81811409,N,Y,37.2362177,-121.834421
PAST SALE,June-9-2020,Single Family Residential,6487 Du Sault Dr,SAN JOSE,CA,95119,1050000,4,2.0,SAN JOSE,1601,6092,1970,319,656,,Sold,,,http://www.redfin.com/CA/San-Jose/6487-Du-Sault-Dr-95119/home/844982,MLSListings,ML81787862,N,Y,37.2283208,-121.797025
PAST SALE,May-28-2019,Single Family Residential,6134 Escondido Ct,SAN JOSE,CA,95119,1100000,4,2.0,SAN JOSE,1715,5948,1966,697,641,33,Sold,,,http://www.redfin.com/CA/San-Jose/6134-Escondido-Ct-95119/home/798644,MLSListings,ML81746469,N,Y,37.2361313,-121.7976703
PAST SALE,June-22-2020,Single Family Residential,1214 Diablo Way,SAN JOSE,CA,95120,1300000,3,2.0,SAN JOSE,1526,8040,1963,306,852,,Sold,,,http://www.redfin.com/CA/San-Jose/1214-Diablo-Way-95120/home/1808407,MLSListings,ML81793029,N,Y,37.217751,-121.8677576
PAST SALE,July-2-2020,Single Family Residential,6926 Delight Way,SAN JOSE,CA,95120,1380000,4,2.5,SAN JOSE,2217,3564,2001,296,622,150,Sold,,,http://www.redfin.com/CA/San-Jose/6926-Delight-Way-95120/home/1655929,MLSListings,ML81792911,N,Y,37.2097203,-121.8470318
PAST SALE,August-14-2020,Townhouse,1277 Copper Peak Ln,SAN JOSE,CA,95120,1155000,3,2.5,SAN JOSE,1630,1630,1986,253,709,417,Sold,,,http://www.redfin.com/CA/San-Jose/1277-Copper-Peak-Ln-95120/home/1039555,MLSListings,ML81798232,N,Y,37.194273,-121.843595
PAST SALE,September-22-2020,Single Family Residential,5867 Bridle Way,SAN JOSE,CA,95123,1260000,5,3.0,SAN JOSE,2193,6136,1965,214,575,,Sold,,,http://www.redfin.com/CA/San-Jose/5867-Bridle-Way-95123/home/1371698,MLSListings,ML81812171,N,Y,37.243411,-121.8254124
PAST SALE,September-4-2020,Single Family Residential,736 Shawnee Ln,SAN JOSE,CA,95123,888800,5,2.0,SAN JOSE,1432,6215,1971,232,621,,Sold,,,http://www.redfin.com/CA/San-Jose/736-Shawnee-Ln-95123/home/1714148,MLSListings,ML81793429,N,Y,37.240315,-121.8414272
PAST SALE,October-21-2020,Single Family Residential,5811 Laguna Seca,SAN JOSE,CA,95123,1220000,3,2.0,SAN JOSE,1256,8694,1962,185,971,,Sold,,,http://www.redfin.com/CA/San-Jose/5811-Laguna-Seca-Way-95123/home/984359,MLSListings,ML81807223,N,Y,37.2442579,-121.8412715
PAST SALE,April-21-2020,Mobile/Manufactured Home,887 VILLA TERESA Way #887,SAN JOSE,CA,95123,200000,2,2.0,SAN JOSE,1530,,1979,368,131,,Sold,,,http://www.redfin.com/CA/San-Jose/887-Villa-Teresa-Way-95123/unit-887/home/63741528,MLSListings,ML81771863,N,Y,37.2436138,-121.8574222
PAST SALE,November-15-2019,Single Family Residential,7123 Anjou Creek Cir,SAN JOSE,CA,95120,1290000,3,2.0,SAN JOSE,1844,7301,1976,526,700,,Sold,,,http://www.redfin.com/CA/San-Jose/7123-Anjou-Creek-Cir-95120/home/1370323,MLSListings,ML81764487,N,Y,37.2042717,-121.8425837
PAST SALE,August-25-2020,Townhouse,6648 Bunker Hill Ct,SAN JOSE,CA,95120,915000,3,2.5,SAN JOSE,1354,1848,1976,242,676,400,Sold,,,http://www.redfin.com/CA/San-Jose/6648-Bunker-Hill-Ct-95120/home/1704491,MLSListings,ML81799329,N,Y,37.217342,-121.859526
PAST SALE,August-24-2020,Single Family Residential,1187 Quail Creek Cir,SAN JOSE,CA,95120,1650000,3,2.5,SAN JOSE,2405,6630,1987,243,686,80,Sold,,,http://www.redfin.com/CA/San-Jose/1187-Quail-Creek-Cir-95120/home/864572,MLSListings,ML81801331,N,Y,37.2042458,-121.8478325
PAST SALE,September-5-2019,Single Family Residential,5940 Sorrel Ave,SAN JOSE,CA,95123,875000,3,2.0,SAN JOSE,1377,6397,1965,597,635,,Sold,,,http://www.redfin.com/CA/San-Jose/5940-Sorrel-Ave-95123/home/876793,MLSListings,ML81755174,N,Y,37.2410747,-121.8247896
PAST SALE,August-26-2019,Condo/Co-op,5962 Bridgeport Lake Way,SAN JOSE,CA,95123,617500,2,2.0,SAN JOSE,1002,1022,1988,607,616,392,Sold,,,http://www.redfin.com/CA/San-Jose/5962-Bridgeport-Lake-Way-95123/home/998202,MLSListings,ML81766041,N,Y,37.24337,-121.868509
PAST SALE,January-28-2020,Single Family Residential,6566 Stonehill Dr,SAN JOSE,CA,95120,2080000,5,3.5,SAN JOSE,3118,9147,1993,452,667,,Sold,,,http://www.redfin.com/CA/San-Jose/6566-Stonehill-Dr-95120/home/1611557,MLSListings,ML81774296,N,Y,37.2245462,-121.8513463
PAST SALE,December-24-2019,Single Family Residential,1054 Redmond Ave,SAN JOSE,CA,95120,950000,3,2.0,SAN JOSE,1350,6225,1962,487,704,,Sold,,,http://www.redfin.com/CA/San-Jose/1054-Redmond-Ave-95120/home/1080911,MLSListings,ML81775162,N,Y,37.2285998,-121.8652227
PAST SALE,July-11-2019,Single Family Residential,6306 Mayo Dr,SAN JOSE,CA,95123,1100000,4,3.0,SAN JOSE,2237,5449,1971,653,492,,Sold,,,http://www.redfin.com/CA/San-Jose/6306-Mayo-Dr-95123/home/1555171,MLSListings,ML81755575,N,Y,37.2298364,-121.8063251
PAST SALE,May-18-2020,Condo/Co-op,1912 La Terrace Cir,SAN JOSE,CA,95123,435000,1,1.0,SAN JOSE,543,,1985,341,801,498,Sold,,,http://www.redfin.com/CA/San-Jose/1912-La-Terrace-Cir-95123/home/1133277,MLSListings,ML81785027,N,Y,37.24045,-121.865003
PAST SALE,June-28-2019,Single Family Residential,7192 Anjou Creek Cir,SAN JOSE,CA,95120,1800000,5,2.5,SAN JOSE,2713,7680,1974,666,663,,Sold,,,http://www.redfin.com/CA/San-Jose/7192-Anjou-Creek-Cir-95120/home/931302,MLSListings,ML81751495,N,Y,37.20226,-121.8420055
